member_id,legacy_member_id,migration_batch_id,migration_date,migration_status,migration_flag,migration_source_system
MBR_04116,LEG_004116,BATCH_1,2024-08-16,Failed,Y,legacy_B
MBR_04117,LEG_004117,BATCH_5,2025-03-24,Reprocessed,Y,legacy_B
MBR_04118,LEG_004118,BATCH_4,2025-03-16,Completed,N,legacy_B
MBR_04119,LEG_004119,BATCH_5,2024-06-21,Failed,N,legacy_A
MBR_04120,LEG_004120,BATCH_3,2023-03-14,Failed,Y,legacy_A
MBR_04121,LEG_004121,BATCH_4,2025-10-08,Failed,N,legacy_A
MBR_04122,LEG_004122,BATCH_5,2023-07-05,Failed,N,legacy_B
MBR_04123,LEG_004123,BATCH_2,2023-08-07,Completed,Y,legacy_B
MBR_04124,LEG_004124,BATCH_4,2023-05-11,Completed,Y,legacy_A
MBR_04125,LEG_004125,BATCH_5,2023-08-23,Completed,N,legacy_B
MBR_04126,LEG_004126,BATCH_4,2023-09-05,Failed,N,legacy_A
MBR_04127,LEG_004127,BATCH_2,2025-12-02,Reprocessed,Y,legacy_B
MBR_04128,LEG_004128,BATCH_4,2025-04-09,Failed,Y,legacy_B
MBR_04129,LEG_004129,BATCH_1,2024-08-20,Reprocessed,N,legacy_A
MBR_04130,LEG_004130,BATCH_3,2023-02-25,Reprocessed,N,legacy_B
MBR_04131,LEG_004131,BATCH_2,2025-05-09,Failed,Y,legacy_A
MBR_04132,LEG_004132,BATCH_3,2023-08-03,Completed,N,legacy_B
MBR_04133,LEG_004133,BATCH_1,2025-09-11,Reprocessed,N,legacy_A
MBR_04134,LEG_004134,BATCH_2,2025-04-29,Completed,N,legacy_A
MBR_04135,LEG_004135,BATCH_4,2025-03-16,Failed,Y,legacy_A
MBR_04136,LEG_004136,BATCH_1,2023-05-08,Failed,Y,legacy_B
MBR_04137,LEG_004137,BATCH_3,2025-04-09,Reprocessed,Y,legacy_A
MBR_04138,LEG_004138,BATCH_5,2024-10-27,Reprocessed,N,legacy_A
MBR_04139,LEG_004139,BATCH_1,2023-04-10,Reprocessed,Y,legacy_A
MBR_04140,LEG_004140,BATCH_1,2023-06-01,Reprocessed,Y,legacy_A
MBR_04141,LEG_004141,BATCH_5,2024-06-11,Failed,N,legacy_A
MBR_04142,LEG_004142,BATCH_4,2024-07-08,Completed,Y,legacy_A
MBR_04143,LEG_004143,BATCH_1,2023-08-10,Failed,Y,legacy_A
MBR_04144,LEG_004144,BATCH_4,2024-09-20,Failed,Y,legacy_A
MBR_04145,LEG_004145,BATCH_4,2024-06-20,Failed,Y,legacy_B
MBR_04146,LEG_004146,BATCH_4,2024-10-28,Reprocessed,Y,legacy_A
MBR_04147,LEG_004147,BATCH_2,2025-12-08,Failed,Y,legacy_B
MBR_04148,LEG_004148,BATCH_3,2025-06-25,Failed,N,legacy_A
MBR_04149,LEG_004149,BATCH_2,2023-02-17,Failed,N,legacy_B
MBR_04150,LEG_004150,BATCH_4,2023-09-02,Reprocessed,N,legacy_B
MBR_04151,LEG_004151,BATCH_2,2024-06-12,Completed,Y,legacy_B
MBR_04152,LEG_004152,BATCH_4,2025-10-14,Failed,N,legacy_B
MBR_04153,LEG_004153,BATCH_4,2023-02-19,Reprocessed,Y,legacy_B
MBR_04154,LEG_004154,BATCH_2,2025-09-07,Reprocessed,N,legacy_A
MBR_04155,LEG_004155,BATCH_1,2024-10-26,Reprocessed,Y,legacy_B
MBR_04156,LEG_004156,BATCH_1,2025-05-30,Failed,Y,legacy_A
MBR_04157,LEG_004157,BATCH_4,2023-03-14,Reprocessed,Y,legacy_B
MBR_04158,LEG_004158,BATCH_2,2023-05-04,Completed,Y,legacy_A
MBR_04159,LEG_004159,BATCH_4,2024-01-07,Reprocessed,Y,legacy_A
MBR_04160,LEG_004160,BATCH_2,2024-12-16,Failed,N,legacy_A
MBR_04161,LEG_004161,BATCH_5,2024-05-12,Reprocessed,Y,legacy_B
MBR_04162,LEG_004162,BATCH_2,2024-01-30,Reprocessed,N,legacy_B
MBR_04163,LEG_004163,BATCH_2,2025-11-01,Failed,N,legacy_A
MBR_04164,LEG_004164,BATCH_4,2024-05-29,Completed,Y,legacy_A
MBR_04165,LEG_004165,BATCH_2,2025-05-04,Completed,Y,legacy_B
MBR_04166,LEG_004166,BATCH_3,2023-08-30,Reprocessed,N,legacy_A
MBR_04167,LEG_004167,BATCH_5,2024-05-22,Reprocessed,Y,legacy_A
MBR_04168,LEG_004168,BATCH_4,2023-08-19,Failed,Y,legacy_A
MBR_04169,LEG_004169,BATCH_5,2024-08-10,Completed,Y,legacy_B
MBR_04170,LEG_004170,BATCH_3,2025-04-27,Reprocessed,Y,legacy_B
MBR_04171,LEG_004171,BATCH_4,2025-01-29,Failed,N,legacy_A
MBR_04172,LEG_004172,BATCH_3,2023-07-20,Completed,Y,legacy_A
MBR_04173,LEG_004173,BATCH_5,2025-04-01,Failed,N,legacy_A
MBR_04174,LEG_004174,BATCH_3,2025-09-30,Completed,N,legacy_B
MBR_04175,LEG_004175,BATCH_3,2023-04-12,Reprocessed,Y,legacy_B
MBR_04176,LEG_004176,BATCH_4,2024-04-07,Reprocessed,N,legacy_A
MBR_04177,LEG_004177,BATCH_2,2024-07-17,Completed,N,legacy_A
MBR_04178,LEG_004178,BATCH_5,2024-03-01,Completed,Y,legacy_A
MBR_04179,LEG_004179,BATCH_1,2024-01-27,Reprocessed,N,legacy_A
MBR_04180,LEG_004180,BATCH_2,2025-04-19,Failed,N,legacy_A
MBR_04181,LEG_004181,BATCH_4,2025-11-16,Reprocessed,N,legacy_A
MBR_04182,LEG_004182,BATCH_4,2023-05-01,Completed,Y,legacy_B
MBR_04183,LEG_004183,BATCH_2,2025-05-30,Completed,Y,legacy_A
MBR_04184,LEG_004184,BATCH_4,2024-08-02,Completed,N,legacy_A
MBR_04185,LEG_004185,BATCH_2,2024-11-04,Reprocessed,Y,legacy_B
MBR_04186,LEG_004186,BATCH_4,2024-04-19,Failed,Y,legacy_A
MBR_04187,LEG_004187,BATCH_3,2023-09-14,Failed,N,legacy_A
MBR_04188,LEG_004188,BATCH_4,2025-12-02,Reprocessed,Y,legacy_B
MBR_04189,LEG_004189,BATCH_1,2025-07-30,Failed,N,legacy_B
MBR_04190,LEG_004190,BATCH_4,2023-01-09,Reprocessed,N,legacy_A
MBR_04191,LEG_004191,BATCH_4,2023-07-12,Completed,Y,legacy_A
MBR_04192,LEG_004192,BATCH_3,2024-03-26,Reprocessed,Y,legacy_A
MBR_04193,LEG_004193,BATCH_5,2025-08-14,Failed,Y,legacy_A
MBR_04194,LEG_004194,BATCH_2,2023-04-03,Reprocessed,Y,legacy_A
MBR_04195,LEG_004195,BATCH_2,2025-02-08,Completed,Y,legacy_A
MBR_04196,LEG_004196,BATCH_3,2025-12-17,Reprocessed,N,legacy_A
MBR_04197,LEG_004197,BATCH_5,2024-10-30,Failed,Y,legacy_A
MBR_04198,LEG_004198,BATCH_2,2024-03-12,Reprocessed,N,legacy_A
MBR_04199,LEG_004199,BATCH_2,2023-11-11,Reprocessed,Y,legacy_A
MBR_04200,LEG_004200,BATCH_4,2025-09-22,Failed,Y,legacy_B
MBR_04201,LEG_004201,BATCH_1,2025-10-14,Completed,N,legacy_A
MBR_04202,LEG_004202,BATCH_2,2023-09-20,Failed,N,legacy_A
MBR_04203,LEG_004203,BATCH_2,2025-10-23,Failed,N,legacy_B
MBR_04204,LEG_004204,BATCH_5,2023-12-30,Failed,N,legacy_A
MBR_04205,LEG_004205,BATCH_1,2025-12-10,Reprocessed,N,legacy_A
MBR_04206,LEG_004206,BATCH_4,2023-09-22,Completed,Y,legacy_A
MBR_04207,LEG_004207,BATCH_4,2023-09-23,Reprocessed,N,legacy_A
MBR_04208,LEG_004208,BATCH_4,2025-08-16,Failed,Y,legacy_A
MBR_04209,LEG_004209,BATCH_4,2023-11-07,Reprocessed,N,legacy_A
MBR_04210,LEG_004210,BATCH_3,2023-12-31,Reprocessed,Y,legacy_A
MBR_04211,LEG_004211,BATCH_5,2023-06-16,Reprocessed,Y,legacy_A
MBR_04212,LEG_004212,BATCH_4,2025-02-07,Reprocessed,Y,legacy_A
MBR_04213,LEG_004213,BATCH_5,2023-02-20,Reprocessed,N,legacy_A
MBR_04214,LEG_004214,BATCH_5,2023-03-17,Reprocessed,Y,legacy_B
MBR_04215,LEG_004215,BATCH_5,2025-05-22,Reprocessed,Y,legacy_B
MBR_04216,LEG_004216,BATCH_1,2023-07-30,Reprocessed,N,legacy_B
MBR_04217,LEG_004217,BATCH_5,2023-10-20,Reprocessed,Y,legacy_A
MBR_04218,LEG_004218,BATCH_2,2025-06-17,Failed,Y,legacy_A
MBR_04219,LEG_004219,BATCH_5,2025-05-20,Completed,Y,legacy_A
MBR_04220,LEG_004220,BATCH_2,2025-02-19,Failed,Y,legacy_A
MBR_04221,LEG_004221,BATCH_5,2024-04-01,Failed,N,legacy_B
MBR_04222,LEG_004222,BATCH_1,2023-08-08,Failed,N,legacy_B
MBR_04223,LEG_004223,BATCH_4,2024-05-14,Reprocessed,Y,legacy_A
MBR_04224,LEG_004224,BATCH_4,2025-03-18,Failed,N,legacy_A
MBR_04225,LEG_004225,BATCH_2,2023-12-21,Failed,Y,legacy_A
MBR_04226,LEG_004226,BATCH_1,2024-08-27,Completed,Y,legacy_B
MBR_04227,LEG_004227,BATCH_2,2023-12-01,Completed,Y,legacy_A
MBR_04228,LEG_004228,BATCH_2,2023-10-19,Reprocessed,Y,legacy_A
MBR_04229,LEG_004229,BATCH_5,2025-03-08,Reprocessed,Y,legacy_A
MBR_04230,LEG_004230,BATCH_1,2023-10-20,Failed,Y,legacy_B
MBR_04231,LEG_004231,BATCH_4,2024-04-25,Reprocessed,N,legacy_A
MBR_04232,LEG_004232,BATCH_1,2023-10-04,Failed,Y,legacy_A
MBR_04233,LEG_004233,BATCH_2,2024-07-01,Reprocessed,Y,legacy_A
MBR_04234,LEG_004234,BATCH_3,2023-04-22,Reprocessed,N,legacy_A
MBR_04235,LEG_004235,BATCH_1,2023-08-13,Completed,N,legacy_A
MBR_04236,LEG_004236,BATCH_1,2024-03-02,Reprocessed,Y,legacy_A
MBR_04237,LEG_004237,BATCH_2,2024-07-18,Reprocessed,N,legacy_A
MBR_04238,LEG_004238,BATCH_5,2023-10-17,Completed,Y,legacy_B
MBR_04239,LEG_004239,BATCH_2,2025-06-03,Reprocessed,Y,legacy_A
MBR_04240,LEG_004240,BATCH_1,2024-04-14,Reprocessed,Y,legacy_A
MBR_04241,LEG_004241,BATCH_2,2025-11-27,Failed,N,legacy_B
MBR_04242,LEG_004242,BATCH_2,2025-04-28,Reprocessed,N,legacy_A
MBR_04243,LEG_004243,BATCH_3,2025-08-08,Failed,N,legacy_A
MBR_04244,LEG_004244,BATCH_4,2025-02-03,Completed,Y,legacy_A
MBR_04245,LEG_004245,BATCH_4,2024-04-11,Completed,Y,legacy_A
MBR_04246,LEG_004246,BATCH_2,2023-11-17,Reprocessed,N,legacy_A
MBR_04247,LEG_004247,BATCH_3,2024-11-03,Failed,Y,legacy_B
MBR_04248,LEG_004248,BATCH_3,2025-11-06,Reprocessed,N,legacy_B
MBR_04249,LEG_004249,BATCH_2,2023-01-23,Completed,N,legacy_A
MBR_04250,LEG_004250,BATCH_5,2023-11-14,Completed,N,legacy_B
MBR_04251,LEG_004251,BATCH_1,2023-05-20,Completed,N,legacy_A
MBR_04252,LEG_004252,BATCH_5,2024-02-16,Completed,N,legacy_A
MBR_04253,LEG_004253,BATCH_5,2025-11-30,Reprocessed,Y,legacy_A
MBR_04254,LEG_004254,BATCH_5,2023-11-09,Failed,N,legacy_A
MBR_04255,LEG_004255,BATCH_3,2024-05-19,Reprocessed,N,legacy_A
MBR_04256,LEG_004256,BATCH_2,2023-05-08,Completed,Y,legacy_A
MBR_04257,LEG_004257,BATCH_3,2024-03-07,Failed,N,legacy_B
MBR_04258,LEG_004258,BATCH_2,2024-07-07,Reprocessed,N,legacy_A
MBR_04259,LEG_004259,BATCH_4,2024-02-13,Reprocessed,Y,legacy_B
MBR_04260,LEG_004260,BATCH_1,2025-12-14,Failed,Y,legacy_A
MBR_04261,LEG_004261,BATCH_3,2024-05-27,Failed,Y,legacy_A
MBR_04262,LEG_004262,BATCH_3,2025-11-28,Failed,Y,legacy_B
MBR_04263,LEG_004263,BATCH_3,2024-09-29,Reprocessed,Y,legacy_A
MBR_04264,LEG_004264,BATCH_3,2025-09-29,Completed,Y,legacy_A
MBR_04265,LEG_004265,BATCH_2,2024-11-30,Completed,N,legacy_B
MBR_04266,LEG_004266,BATCH_5,2024-08-12,Reprocessed,Y,legacy_A
MBR_04267,LEG_004267,BATCH_4,2023-11-06,Failed,N,legacy_A
MBR_04268,LEG_004268,BATCH_1,2024-03-11,Failed,Y,legacy_A
MBR_04269,LEG_004269,BATCH_3,2023-08-13,Reprocessed,Y,legacy_B
MBR_04270,LEG_004270,BATCH_3,2023-12-10,Completed,Y,legacy_A
MBR_04271,LEG_004271,BATCH_4,2023-01-08,Reprocessed,N,legacy_A
MBR_04272,LEG_004272,BATCH_2,2023-07-11,Failed,Y,legacy_A
MBR_04273,LEG_004273,BATCH_4,2025-06-10,Failed,N,legacy_A
MBR_04274,LEG_004274,BATCH_2,2023-11-11,Failed,N,legacy_A
MBR_04275,LEG_004275,BATCH_4,2025-12-09,Reprocessed,N,legacy_A
MBR_04276,LEG_004276,BATCH_5,2023-03-22,Completed,N,legacy_A
MBR_04277,LEG_004277,BATCH_3,2023-05-22,Failed,Y,legacy_A
MBR_04278,LEG_004278,BATCH_5,2023-12-10,Reprocessed,Y,legacy_A
MBR_04279,LEG_004279,BATCH_2,2023-09-25,Reprocessed,Y,legacy_A
MBR_04280,LEG_004280,BATCH_2,2024-12-03,Completed,Y,legacy_B
MBR_04281,LEG_004281,BATCH_3,2024-09-17,Completed,Y,legacy_A
MBR_04282,LEG_004282,BATCH_4,2024-05-24,Completed,N,legacy_B
MBR_04283,LEG_004283,BATCH_4,2025-12-12,Failed,N,legacy_A
MBR_04284,LEG_004284,BATCH_3,2025-05-08,Reprocessed,Y,legacy_A
MBR_04285,LEG_004285,BATCH_2,2025-04-28,Reprocessed,Y,legacy_A
MBR_04286,LEG_004286,BATCH_5,2024-09-04,Reprocessed,Y,legacy_A
MBR_04287,LEG_004287,BATCH_1,2025-09-28,Reprocessed,N,legacy_A
MBR_04288,LEG_004288,BATCH_2,2025-06-04,Reprocessed,N,legacy_A
MBR_04289,LEG_004289,BATCH_4,2025-09-19,Reprocessed,Y,legacy_B
MBR_04290,LEG_004290,BATCH_4,2024-10-04,Failed,Y,legacy_A
MBR_04291,LEG_004291,BATCH_1,2025-11-20,Reprocessed,Y,legacy_A
MBR_04292,LEG_004292,BATCH_2,2023-09-12,Reprocessed,Y,legacy_A
MBR_04293,LEG_004293,BATCH_1,2024-11-09,Completed,Y,legacy_A
MBR_04294,LEG_004294,BATCH_2,2025-01-12,Reprocessed,Y,legacy_B
MBR_04295,LEG_004295,BATCH_3,2025-12-04,Reprocessed,N,legacy_A
MBR_04296,LEG_004296,BATCH_3,2023-10-15,Reprocessed,N,legacy_A
MBR_04297,LEG_004297,BATCH_5,2025-03-02,Completed,Y,legacy_A
MBR_04298,LEG_004298,BATCH_2,2025-10-15,Completed,N,legacy_A
MBR_04299,LEG_004299,BATCH_5,2024-03-27,Failed,N,legacy_B
MBR_04300,LEG_004300,BATCH_2,2024-05-23,Failed,Y,legacy_B
MBR_04301,LEG_004301,BATCH_1,2023-06-28,Completed,N,legacy_A
MBR_04302,LEG_004302,BATCH_5,2024-12-24,Reprocessed,N,legacy_B
MBR_04303,LEG_004303,BATCH_5,2024-10-06,Failed,Y,legacy_A
MBR_04304,LEG_004304,BATCH_2,2023-01-14,Failed,N,legacy_B
MBR_04305,LEG_004305,BATCH_4,2023-04-28,Completed,Y,legacy_B
MBR_04306,LEG_004306,BATCH_1,2025-06-10,Completed,N,legacy_A
MBR_04307,LEG_004307,BATCH_2,2025-05-28,Completed,N,legacy_B
MBR_04308,LEG_004308,BATCH_4,2024-12-10,Completed,N,legacy_B
MBR_04309,LEG_004309,BATCH_2,2023-10-04,Completed,N,legacy_B
MBR_04310,LEG_004310,BATCH_5,2023-07-05,Failed,Y,legacy_A
MBR_04311,LEG_004311,BATCH_1,2025-03-24,Failed,N,legacy_A
MBR_04312,LEG_004312,BATCH_4,2024-06-15,Reprocessed,Y,legacy_B
MBR_04313,LEG_004313,BATCH_3,2025-10-19,Failed,Y,legacy_B
MBR_04314,LEG_004314,BATCH_1,2023-03-25,Reprocessed,N,legacy_B
MBR_04315,LEG_004315,BATCH_5,2024-08-09,Completed,N,legacy_A
MBR_04316,LEG_004316,BATCH_4,2023-06-10,Completed,N,legacy_A
MBR_04317,LEG_004317,BATCH_5,2024-09-04,Completed,Y,legacy_A
MBR_04318,LEG_004318,BATCH_4,2024-11-16,Completed,Y,legacy_A
MBR_04319,LEG_004319,BATCH_2,2025-06-30,Completed,N,legacy_B
MBR_04320,LEG_004320,BATCH_5,2025-01-01,Failed,Y,legacy_A
MBR_04321,LEG_004321,BATCH_2,2023-07-20,Completed,Y,legacy_A
MBR_04322,LEG_004322,BATCH_2,2024-01-29,Failed,Y,legacy_A
MBR_04323,LEG_004323,BATCH_5,2023-08-27,Completed,Y,legacy_B
MBR_04324,LEG_004324,BATCH_1,2023-03-05,Failed,N,legacy_B
MBR_04325,LEG_004325,BATCH_2,2024-09-27,Reprocessed,N,legacy_A
MBR_04326,LEG_004326,BATCH_5,2023-03-26,Completed,Y,legacy_A
MBR_04327,LEG_004327,BATCH_5,2025-04-07,Completed,Y,legacy_A
MBR_04328,LEG_004328,BATCH_5,2025-08-15,Reprocessed,N,legacy_A
MBR_04329,LEG_004329,BATCH_3,2023-07-14,Failed,Y,legacy_A
MBR_04330,LEG_004330,BATCH_1,2024-05-13,Reprocessed,Y,legacy_A
MBR_04331,LEG_004331,BATCH_3,2023-11-02,Reprocessed,Y,legacy_A
MBR_04332,LEG_004332,BATCH_5,2023-10-23,Completed,Y,legacy_A
MBR_04333,LEG_004333,BATCH_4,2025-09-08,Failed,Y,legacy_A
MBR_04334,LEG_004334,BATCH_5,2023-03-03,Completed,N,legacy_B
MBR_04335,LEG_004335,BATCH_5,2024-11-05,Completed,N,legacy_A
MBR_04336,LEG_004336,BATCH_4,2025-03-12,Reprocessed,N,legacy_B
MBR_04337,LEG_004337,BATCH_1,2023-06-01,Reprocessed,N,legacy_B
MBR_04338,LEG_004338,BATCH_5,2023-01-06,Failed,Y,legacy_A
MBR_04339,LEG_004339,BATCH_5,2023-09-24,Failed,Y,legacy_A
MBR_04340,LEG_004340,BATCH_3,2023-10-30,Completed,Y,legacy_A
MBR_04341,LEG_004341,BATCH_2,2025-05-16,Completed,N,legacy_A
MBR_04342,LEG_004342,BATCH_2,2025-06-25,Reprocessed,N,legacy_A
MBR_04343,LEG_004343,BATCH_2,2023-05-07,Failed,Y,legacy_B
MBR_04344,LEG_004344,BATCH_4,2023-06-30,Failed,Y,legacy_A
MBR_04345,LEG_004345,BATCH_5,2023-08-21,Reprocessed,Y,legacy_A
MBR_04346,LEG_004346,BATCH_2,2023-06-08,Reprocessed,N,legacy_B
MBR_04347,LEG_004347,BATCH_1,2023-11-21,Completed,Y,legacy_A
MBR_04348,LEG_004348,BATCH_5,2023-06-22,Reprocessed,Y,legacy_B
MBR_04349,LEG_004349,BATCH_5,2025-02-11,Completed,Y,legacy_A
MBR_04350,LEG_004350,BATCH_4,2024-08-26,Failed,Y,legacy_A
MBR_04351,LEG_004351,BATCH_5,2024-09-01,Failed,N,legacy_A
MBR_04352,LEG_004352,BATCH_2,2025-06-20,Failed,N,legacy_A
MBR_04353,LEG_004353,BATCH_5,2023-11-18,Completed,Y,legacy_A
MBR_04354,LEG_004354,BATCH_4,2024-03-11,Failed,Y,legacy_A
MBR_04355,LEG_004355,BATCH_2,2024-03-14,Failed,Y,legacy_A
MBR_04356,LEG_004356,BATCH_1,2024-08-14,Failed,Y,legacy_B
MBR_04357,LEG_004357,BATCH_1,2023-11-24,Failed,N,legacy_A
MBR_04358,LEG_004358,BATCH_5,2023-01-14,Failed,N,legacy_A
MBR_04359,LEG_004359,BATCH_3,2025-03-22,Reprocessed,N,legacy_A
MBR_04360,LEG_004360,BATCH_4,2024-01-07,Completed,Y,legacy_B
MBR_04361,LEG_004361,BATCH_2,2025-02-13,Completed,N,legacy_A
MBR_04362,LEG_004362,BATCH_4,2025-01-20,Reprocessed,Y,legacy_A
MBR_04363,LEG_004363,BATCH_2,2024-01-07,Reprocessed,N,legacy_A
MBR_04364,LEG_004364,BATCH_3,2024-01-22,Reprocessed,Y,legacy_A
MBR_04365,LEG_004365,BATCH_1,2025-05-26,Reprocessed,Y,legacy_B
MBR_04366,LEG_004366,BATCH_4,2023-01-24,Completed,N,legacy_B
MBR_04367,LEG_004367,BATCH_4,2023-01-04,Failed,N,legacy_A
MBR_04368,LEG_004368,BATCH_1,2025-11-18,Completed,N,legacy_B
MBR_04369,LEG_004369,BATCH_1,2023-12-14,Failed,N,legacy_A
MBR_04370,LEG_004370,BATCH_1,2025-02-09,Completed,Y,legacy_A
MBR_04371,LEG_004371,BATCH_4,2023-05-15,Reprocessed,Y,legacy_A
MBR_04372,LEG_004372,BATCH_2,2025-12-28,Failed,N,legacy_A
MBR_04373,LEG_004373,BATCH_3,2025-10-27,Failed,Y,legacy_A
MBR_04374,LEG_004374,BATCH_4,2023-11-26,Reprocessed,N,legacy_A
MBR_04375,LEG_004375,BATCH_2,2023-06-26,Completed,Y,legacy_A
MBR_04376,LEG_004376,BATCH_4,2025-05-28,Completed,N,legacy_A
MBR_04377,LEG_004377,BATCH_4,2023-07-12,Reprocessed,N,legacy_A
MBR_04378,LEG_004378,BATCH_4,2024-01-17,Completed,N,legacy_A
MBR_04379,LEG_004379,BATCH_2,2024-03-14,Completed,N,legacy_A
MBR_04380,LEG_004380,BATCH_5,2024-10-28,Failed,Y,legacy_B
MBR_04381,LEG_004381,BATCH_1,2025-10-11,Reprocessed,Y,legacy_A
MBR_04382,LEG_004382,BATCH_2,2023-05-10,Completed,N,legacy_B
MBR_04383,LEG_004383,BATCH_1,2025-12-13,Reprocessed,Y,legacy_A
MBR_04384,LEG_004384,BATCH_1,2025-07-30,Reprocessed,N,legacy_B
MBR_04385,LEG_004385,BATCH_2,2023-01-13,Reprocessed,N,legacy_A
MBR_04386,LEG_004386,BATCH_2,2024-09-05,Reprocessed,Y,legacy_B
MBR_04387,LEG_004387,BATCH_1,2025-05-06,Completed,Y,legacy_B
MBR_04388,LEG_004388,BATCH_3,2025-04-25,Reprocessed,N,legacy_A
MBR_04389,LEG_004389,BATCH_1,2024-10-10,Failed,Y,legacy_B
MBR_04390,LEG_004390,BATCH_2,2025-04-22,Failed,Y,legacy_B
MBR_04391,LEG_004391,BATCH_5,2023-01-12,Reprocessed,N,legacy_B
MBR_04392,LEG_004392,BATCH_1,2024-02-07,Failed,N,legacy_B
MBR_04393,LEG_004393,BATCH_3,2025-09-25,Failed,N,legacy_A
MBR_04394,LEG_004394,BATCH_1,2023-06-10,Reprocessed,N,legacy_A
MBR_04395,LEG_004395,BATCH_4,2024-02-21,Failed,Y,legacy_A
MBR_04396,LEG_004396,BATCH_4,2025-07-10,Reprocessed,Y,legacy_B
MBR_04397,LEG_004397,BATCH_5,2023-08-24,Failed,Y,legacy_B
MBR_04398,LEG_004398,BATCH_5,2023-09-14,Reprocessed,N,legacy_B
MBR_04399,LEG_004399,BATCH_4,2023-05-28,Failed,Y,legacy_A
MBR_04400,LEG_004400,BATCH_2,2024-11-08,Reprocessed,N,legacy_A
MBR_04401,LEG_004401,BATCH_1,2024-11-02,Completed,Y,legacy_A
MBR_04402,LEG_004402,BATCH_3,2023-01-19,Completed,N,legacy_A
MBR_04403,LEG_004403,BATCH_4,2024-01-05,Failed,N,legacy_A
MBR_04404,LEG_004404,BATCH_4,2024-08-09,Failed,N,legacy_A
MBR_04405,LEG_004405,BATCH_1,2024-09-19,Reprocessed,Y,legacy_B
MBR_04406,LEG_004406,BATCH_3,2024-11-03,Failed,Y,legacy_B
MBR_04407,LEG_004407,BATCH_3,2023-08-30,Reprocessed,N,legacy_A
MBR_04408,LEG_004408,BATCH_1,2025-09-24,Reprocessed,N,legacy_A
MBR_04409,LEG_004409,BATCH_4,2025-05-16,Completed,N,legacy_B
MBR_04410,LEG_004410,BATCH_3,2025-06-18,Failed,N,legacy_A
MBR_04411,LEG_004411,BATCH_1,2023-03-08,Reprocessed,Y,legacy_A
MBR_04412,LEG_004412,BATCH_1,2025-04-27,Reprocessed,Y,legacy_A
MBR_04413,LEG_004413,BATCH_2,2023-05-04,Failed,Y,legacy_A
MBR_04414,LEG_004414,BATCH_4,2024-09-01,Reprocessed,N,legacy_A
MBR_04415,LEG_004415,BATCH_5,2024-08-17,Failed,N,legacy_A
MBR_04416,LEG_004416,BATCH_5,2025-08-25,Reprocessed,Y,legacy_B
MBR_04417,LEG_004417,BATCH_2,2024-01-11,Reprocessed,N,legacy_A
MBR_04418,LEG_004418,BATCH_4,2023-09-06,Reprocessed,Y,legacy_A
MBR_04419,LEG_004419,BATCH_2,2025-09-10,Failed,Y,legacy_A
MBR_04420,LEG_004420,BATCH_1,2024-12-16,Failed,N,legacy_A
MBR_04421,LEG_004421,BATCH_1,2023-09-12,Reprocessed,Y,legacy_B
MBR_04422,LEG_004422,BATCH_1,2024-06-02,Reprocessed,N,legacy_A
MBR_04423,LEG_004423,BATCH_2,2023-05-23,Completed,Y,legacy_A
MBR_04424,LEG_004424,BATCH_1,2023-11-08,Reprocessed,Y,legacy_A
MBR_04425,LEG_004425,BATCH_1,2025-12-04,Completed,Y,legacy_B
MBR_04426,LEG_004426,BATCH_2,2024-07-22,Reprocessed,N,legacy_A
MBR_04427,LEG_004427,BATCH_4,2023-10-10,Failed,Y,legacy_A
MBR_04428,LEG_004428,BATCH_3,2024-02-25,Reprocessed,N,legacy_B
MBR_04429,LEG_004429,BATCH_1,2024-01-23,Completed,N,legacy_A
MBR_04430,LEG_004430,BATCH_4,2025-10-30,Completed,N,legacy_A
MBR_04431,LEG_004431,BATCH_5,2025-12-02,Failed,Y,legacy_A
MBR_04432,LEG_004432,BATCH_3,2023-01-24,Completed,Y,legacy_B
MBR_04433,LEG_004433,BATCH_2,2025-08-07,Reprocessed,Y,legacy_B
MBR_04434,LEG_004434,BATCH_2,2024-09-12,Reprocessed,N,legacy_A
MBR_04435,LEG_004435,BATCH_5,2025-09-15,Reprocessed,Y,legacy_A
MBR_04436,LEG_004436,BATCH_2,2024-03-07,Failed,N,legacy_A
MBR_04437,LEG_004437,BATCH_5,2024-04-09,Completed,Y,legacy_B
MBR_04438,LEG_004438,BATCH_1,2024-12-14,Failed,N,legacy_A
MBR_04439,LEG_004439,BATCH_5,2025-04-29,Reprocessed,N,legacy_A
MBR_04440,LEG_004440,BATCH_2,2023-03-13,Completed,Y,legacy_B
MBR_04441,LEG_004441,BATCH_5,2025-09-11,Reprocessed,N,legacy_B
MBR_04442,LEG_004442,BATCH_3,2024-09-28,Completed,N,legacy_A
MBR_04443,LEG_004443,BATCH_1,2023-08-23,Completed,Y,legacy_A
MBR_04444,LEG_004444,BATCH_1,2025-07-27,Failed,Y,legacy_B
MBR_04445,LEG_004445,BATCH_3,2025-04-25,Completed,Y,legacy_A
MBR_04446,LEG_004446,BATCH_2,2023-01-24,Completed,N,legacy_A
MBR_04447,LEG_004447,BATCH_2,2023-10-30,Reprocessed,Y,legacy_B
MBR_04448,LEG_004448,BATCH_4,2025-03-19,Completed,N,legacy_A
MBR_04449,LEG_004449,BATCH_3,2023-09-10,Completed,N,legacy_B
