violation_id,member_id,violation_type,violation_date,severity_level
VIO_4568,MBR_04568,Late Payment,2023-03-05,Low
VIO_29276,MBR_29276,Late Payment,2024-04-14,Low
VIO_1234,MBR_01234,Fraud,2024-05-21,High
VIO_21590,MBR_21590,Fraud,2024-08-15,Medium
VIO_30670,MBR_30670,Fraud,2025-12-14,High
VIO_11911,MBR_11911,Fraud,2025-05-04,High
VIO_7344,MBR_07344,Fraud,2023-11-18,High
VIO_15747,MBR_15747,Late Payment,2023-07-30,Medium
VIO_25606,MBR_25606,Late Payment,2025-01-22,High
VIO_37550,MBR_37550,Policy Abuse,2023-01-13,Low
VIO_13776,MBR_13776,Fraud,2023-10-26,Medium
VIO_5054,MBR_05054,Fraud,2024-02-29,High
VIO_647,MBR_00647,Late Payment,2024-01-21,Low
VIO_47467,MBR_47467,Policy Abuse,2023-03-06,High
VIO_1436,MBR_01436,Policy Abuse,2025-11-08,High
VIO_24173,MBR_24173,Policy Abuse,2024-07-21,Low
VIO_42157,MBR_42157,Fraud,2025-11-17,Medium
VIO_44581,MBR_44581,Policy Abuse,2025-01-15,Medium
VIO_9133,MBR_09133,Fraud,2024-05-03,Medium
VIO_40940,MBR_40940,Late Payment,2023-09-11,Medium
VIO_47457,MBR_47457,Fraud,2023-03-30,Medium
VIO_26607,MBR_26607,Policy Abuse,2023-05-15,Medium
VIO_31406,MBR_31406,Fraud,2025-06-16,High
VIO_14555,MBR_14555,Late Payment,2024-01-13,High
VIO_17958,MBR_17958,Policy Abuse,2023-12-17,Medium
VIO_15335,MBR_15335,Late Payment,2023-05-07,Medium
VIO_17402,MBR_17402,Policy Abuse,2025-08-10,Low
VIO_21551,MBR_21551,Late Payment,2025-03-17,High
VIO_10733,MBR_10733,Fraud,2023-11-05,Medium
VIO_40632,MBR_40632,Late Payment,2023-07-04,Medium
VIO_4352,MBR_04352,Late Payment,2023-11-10,Low
VIO_38996,MBR_38996,Policy Abuse,2024-09-07,Medium
VIO_19705,MBR_19705,Policy Abuse,2023-06-05,Low
VIO_48204,MBR_48204,Policy Abuse,2023-04-27,Medium
VIO_38393,MBR_38393,Fraud,2023-10-16,High
VIO_25132,MBR_25132,Late Payment,2023-02-26,High
VIO_25626,MBR_25626,Policy Abuse,2023-07-01,Medium
VIO_41141,MBR_41141,Policy Abuse,2024-06-19,Medium
VIO_11414,MBR_11414,Fraud,2025-07-19,High
VIO_20735,MBR_20735,Policy Abuse,2023-04-06,Low
VIO_19120,MBR_19120,Policy Abuse,2024-12-15,High
VIO_26155,MBR_26155,Fraud,2023-02-23,Low
VIO_31460,MBR_31460,Policy Abuse,2025-03-02,Low
VIO_47651,MBR_47651,Late Payment,2024-03-19,Low
VIO_16783,MBR_16783,Fraud,2023-11-21,Medium
VIO_28047,MBR_28047,Policy Abuse,2023-04-02,Low
VIO_11139,MBR_11139,Fraud,2023-04-09,Low
VIO_17637,MBR_17637,Fraud,2025-02-23,High
VIO_44023,MBR_44023,Policy Abuse,2024-04-08,Low
VIO_33758,MBR_33758,Policy Abuse,2023-06-24,High
VIO_27880,MBR_27880,Late Payment,2024-09-06,Low
VIO_9596,MBR_09596,Policy Abuse,2025-04-23,Medium
VIO_32098,MBR_32098,Late Payment,2025-01-29,Low
VIO_11218,MBR_11218,Policy Abuse,2025-07-21,Medium
VIO_21800,MBR_21800,Fraud,2025-03-20,Low
VIO_13400,MBR_13400,Late Payment,2023-08-15,Low
VIO_42826,MBR_42826,Fraud,2023-05-01,Low
VIO_13913,MBR_13913,Fraud,2024-01-07,Low
VIO_44936,MBR_44936,Fraud,2023-07-13,High
VIO_44878,MBR_44878,Policy Abuse,2025-03-30,High
VIO_5366,MBR_05366,Fraud,2023-10-29,Medium
VIO_32397,MBR_32397,Fraud,2024-09-15,Low
VIO_2481,MBR_02481,Policy Abuse,2025-03-26,High
VIO_46647,MBR_46647,Fraud,2025-10-17,Low
VIO_40843,MBR_40843,Policy Abuse,2025-03-14,High
VIO_19787,MBR_19787,Policy Abuse,2024-01-17,High
VIO_8877,MBR_08877,Policy Abuse,2023-02-27,High
VIO_26223,MBR_26223,Policy Abuse,2023-01-10,Low
VIO_19789,MBR_19789,Policy Abuse,2023-08-06,Low
VIO_26383,MBR_26383,Fraud,2023-04-14,High
VIO_24930,MBR_24930,Late Payment,2025-05-23,Low
VIO_37404,MBR_37404,Policy Abuse,2023-12-08,High
VIO_42506,MBR_42506,Fraud,2024-05-03,Low
VIO_27200,MBR_27200,Fraud,2024-07-15,High
VIO_21734,MBR_21734,Fraud,2025-09-06,Medium
VIO_9889,MBR_09889,Fraud,2024-05-08,High
VIO_20133,MBR_20133,Late Payment,2023-03-18,Low
VIO_36244,MBR_36244,Policy Abuse,2023-06-07,Medium
VIO_31414,MBR_31414,Late Payment,2025-06-30,High
VIO_37360,MBR_37360,Policy Abuse,2023-02-01,Medium
VIO_33683,MBR_33683,Policy Abuse,2025-05-20,Medium
VIO_14608,MBR_14608,Fraud,2025-03-17,Medium
VIO_4078,MBR_04078,Late Payment,2023-03-03,High
VIO_47338,MBR_47338,Late Payment,2024-07-12,Low
VIO_17102,MBR_17102,Policy Abuse,2025-10-25,Low
VIO_37986,MBR_37986,Late Payment,2025-12-20,High
VIO_11577,MBR_11577,Policy Abuse,2025-02-24,Low
VIO_17903,MBR_17903,Policy Abuse,2025-08-10,Low
VIO_19087,MBR_19087,Fraud,2025-12-19,Low
VIO_32691,MBR_32691,Fraud,2023-01-18,Low
VIO_8204,MBR_08204,Policy Abuse,2025-09-18,Low
VIO_4753,MBR_04753,Late Payment,2024-12-15,Medium
VIO_6004,MBR_06004,Late Payment,2025-04-20,Medium
VIO_45863,MBR_45863,Fraud,2024-01-12,Low
VIO_30066,MBR_30066,Policy Abuse,2024-09-28,Medium
VIO_41814,MBR_41814,Fraud,2024-07-13,Medium
VIO_11384,MBR_11384,Policy Abuse,2025-01-01,High
VIO_39914,MBR_39914,Late Payment,2024-05-19,Medium
VIO_9337,MBR_09337,Fraud,2024-12-17,High
VIO_27691,MBR_27691,Fraud,2023-10-27,Low
VIO_28107,MBR_28107,Fraud,2023-06-27,High
VIO_45893,MBR_45893,Late Payment,2023-03-04,High
VIO_34978,MBR_34978,Policy Abuse,2025-07-22,High
VIO_3530,MBR_03530,Fraud,2025-07-02,Medium
VIO_15255,MBR_15255,Late Payment,2024-08-01,Low
VIO_4266,MBR_04266,Fraud,2024-06-20,Low
VIO_33851,MBR_33851,Fraud,2025-01-14,Medium
VIO_39718,MBR_39718,Policy Abuse,2025-02-15,Medium
VIO_14369,MBR_14369,Fraud,2023-07-25,High
VIO_2737,MBR_02737,Fraud,2025-01-20,Low
VIO_4170,MBR_04170,Late Payment,2024-09-07,High
VIO_48099,MBR_48099,Fraud,2023-01-08,Low
VIO_40108,MBR_40108,Late Payment,2024-11-10,Low
VIO_2790,MBR_02790,Policy Abuse,2023-12-20,High
VIO_46110,MBR_46110,Fraud,2023-05-24,Medium
VIO_20343,MBR_20343,Policy Abuse,2023-11-21,High
VIO_2365,MBR_02365,Fraud,2025-05-19,Medium
VIO_36801,MBR_36801,Late Payment,2025-06-14,High
VIO_17643,MBR_17643,Fraud,2024-02-28,Medium
VIO_43794,MBR_43794,Policy Abuse,2023-02-11,Low
VIO_36593,MBR_36593,Policy Abuse,2024-04-02,High
VIO_30576,MBR_30576,Policy Abuse,2024-10-06,High
VIO_49113,MBR_49113,Policy Abuse,2024-03-21,Medium
VIO_41165,MBR_41165,Fraud,2023-09-02,Medium
VIO_48796,MBR_48796,Policy Abuse,2025-01-11,Low
VIO_33560,MBR_33560,Late Payment,2025-07-20,Medium
VIO_15974,MBR_15974,Fraud,2023-07-26,Medium
VIO_15193,MBR_15193,Fraud,2025-10-04,Low
VIO_26501,MBR_26501,Policy Abuse,2025-12-12,Medium
VIO_4759,MBR_04759,Fraud,2023-12-02,High
VIO_19634,MBR_19634,Policy Abuse,2024-10-22,High
VIO_23744,MBR_23744,Late Payment,2024-06-04,Medium
VIO_42209,MBR_42209,Late Payment,2025-02-09,High
VIO_41148,MBR_41148,Fraud,2023-12-31,High
VIO_22745,MBR_22745,Policy Abuse,2023-05-30,Medium
VIO_19771,MBR_19771,Late Payment,2024-10-30,Medium
VIO_23222,MBR_23222,Late Payment,2023-03-01,High
VIO_47127,MBR_47127,Fraud,2023-08-03,Medium
VIO_44594,MBR_44594,Fraud,2024-10-19,Medium
VIO_45093,MBR_45093,Fraud,2023-03-07,Medium
VIO_24523,MBR_24523,Fraud,2025-07-18,Low
VIO_757,MBR_00757,Late Payment,2025-08-17,Low
VIO_5528,MBR_05528,Fraud,2025-06-13,Low
VIO_22406,MBR_22406,Late Payment,2023-01-23,Medium
VIO_40056,MBR_40056,Policy Abuse,2025-02-01,High
VIO_716,MBR_00716,Late Payment,2024-11-17,Medium
VIO_31224,MBR_31224,Policy Abuse,2025-10-24,Low
VIO_13888,MBR_13888,Policy Abuse,2025-05-21,Medium
VIO_13328,MBR_13328,Policy Abuse,2023-06-24,Low
VIO_44380,MBR_44380,Late Payment,2025-10-15,High
VIO_45916,MBR_45916,Fraud,2024-09-15,High
VIO_25553,MBR_25553,Fraud,2025-07-29,High
VIO_40386,MBR_40386,Late Payment,2024-07-04,Low
VIO_27831,MBR_27831,Policy Abuse,2024-05-11,High
VIO_36207,MBR_36207,Fraud,2024-06-12,Low
VIO_26554,MBR_26554,Policy Abuse,2025-12-30,High
VIO_23846,MBR_23846,Fraud,2025-06-15,Low
VIO_27723,MBR_27723,Late Payment,2023-05-14,Medium
VIO_13081,MBR_13081,Late Payment,2025-05-02,Medium
VIO_19839,MBR_19839,Late Payment,2025-12-30,Medium
VIO_34229,MBR_34229,Policy Abuse,2023-10-03,Medium
VIO_30799,MBR_30799,Policy Abuse,2025-11-09,High
VIO_21788,MBR_21788,Policy Abuse,2024-01-31,Low
VIO_25536,MBR_25536,Late Payment,2025-11-19,Low
VIO_35625,MBR_35625,Fraud,2023-03-28,Medium
VIO_41425,MBR_41425,Policy Abuse,2024-03-28,Low
VIO_37281,MBR_37281,Fraud,2024-05-06,Low
VIO_41011,MBR_41011,Late Payment,2024-08-19,Low
VIO_8612,MBR_08612,Fraud,2025-07-30,High
VIO_42279,MBR_42279,Policy Abuse,2025-09-02,Low
VIO_49992,MBR_49992,Fraud,2024-12-20,Medium
VIO_39153,MBR_39153,Late Payment,2024-02-22,Medium
VIO_15663,MBR_15663,Late Payment,2023-11-20,High
VIO_38104,MBR_38104,Fraud,2025-06-30,Medium
VIO_25237,MBR_25237,Late Payment,2025-10-05,High
VIO_4430,MBR_04430,Late Payment,2025-07-07,Low
VIO_49630,MBR_49630,Late Payment,2023-04-27,Medium
VIO_18942,MBR_18942,Fraud,2023-05-14,Medium
VIO_22828,MBR_22828,Policy Abuse,2023-09-12,Low
VIO_8138,MBR_08138,Policy Abuse,2023-08-20,High
VIO_43132,MBR_43132,Late Payment,2024-10-28,Medium
VIO_7097,MBR_07097,Fraud,2025-09-15,Medium
VIO_41870,MBR_41870,Policy Abuse,2024-04-25,High
VIO_4955,MBR_04955,Late Payment,2025-04-16,Low
VIO_16115,MBR_16115,Late Payment,2024-10-05,Low
VIO_39011,MBR_39011,Policy Abuse,2023-12-16,High
VIO_9802,MBR_09802,Late Payment,2023-02-13,High
VIO_8820,MBR_08820,Fraud,2023-01-16,Medium
VIO_42359,MBR_42359,Fraud,2024-10-13,Medium
VIO_20005,MBR_20005,Late Payment,2025-04-07,High
VIO_47481,MBR_47481,Late Payment,2024-06-22,High
VIO_8728,MBR_08728,Late Payment,2025-07-31,Medium
VIO_43304,MBR_43304,Fraud,2025-07-21,Low
VIO_11397,MBR_11397,Fraud,2024-06-26,Low
VIO_37514,MBR_37514,Fraud,2024-02-05,Medium
VIO_11334,MBR_11334,Late Payment,2024-10-07,Low
VIO_45664,MBR_45664,Fraud,2024-01-13,Medium
VIO_4131,MBR_04131,Policy Abuse,2024-08-19,Medium
VIO_29016,MBR_29016,Policy Abuse,2025-11-23,High
VIO_18741,MBR_18741,Policy Abuse,2023-06-20,Medium
VIO_484,MBR_00484,Policy Abuse,2023-05-01,Low
VIO_42777,MBR_42777,Policy Abuse,2025-08-03,Medium
VIO_44429,MBR_44429,Late Payment,2023-01-29,High
VIO_15880,MBR_15880,Fraud,2025-12-05,Medium
VIO_24218,MBR_24218,Fraud,2025-01-14,High
VIO_2310,MBR_02310,Policy Abuse,2023-06-18,Low
VIO_1710,MBR_01710,Policy Abuse,2024-03-11,Medium
VIO_35857,MBR_35857,Policy Abuse,2024-07-16,High
VIO_47870,MBR_47870,Policy Abuse,2024-07-09,High
VIO_4402,MBR_04402,Fraud,2025-02-11,Medium
VIO_11254,MBR_11254,Fraud,2025-03-24,Medium
VIO_43327,MBR_43327,Policy Abuse,2025-10-11,Low
VIO_4543,MBR_04543,Policy Abuse,2025-06-12,Medium
VIO_37382,MBR_37382,Fraud,2024-11-27,Low
VIO_27186,MBR_27186,Policy Abuse,2025-12-07,Medium
VIO_16244,MBR_16244,Fraud,2025-05-28,Medium
VIO_41275,MBR_41275,Late Payment,2024-05-21,Medium
VIO_30541,MBR_30541,Fraud,2023-02-17,Medium
VIO_26496,MBR_26496,Fraud,2024-04-25,Medium
VIO_1395,MBR_01395,Policy Abuse,2024-06-09,Medium
VIO_20946,MBR_20946,Late Payment,2023-02-26,Medium
VIO_45712,MBR_45712,Policy Abuse,2025-01-19,High
VIO_24403,MBR_24403,Late Payment,2023-04-08,Low
VIO_29101,MBR_29101,Policy Abuse,2025-05-25,Medium
VIO_10772,MBR_10772,Fraud,2024-01-08,Low
VIO_30474,MBR_30474,Fraud,2023-12-02,High
VIO_41269,MBR_41269,Late Payment,2023-01-29,High
VIO_19749,MBR_19749,Policy Abuse,2024-03-07,Medium
VIO_31714,MBR_31714,Fraud,2024-11-03,Low
VIO_28923,MBR_28923,Late Payment,2024-12-24,Low
VIO_8427,MBR_08427,Late Payment,2023-01-13,Medium
VIO_6341,MBR_06341,Policy Abuse,2025-04-29,Medium
VIO_47544,MBR_47544,Fraud,2023-11-13,High
VIO_45970,MBR_45970,Late Payment,2024-12-30,High
VIO_9111,MBR_09111,Late Payment,2025-11-28,High
VIO_30312,MBR_30312,Late Payment,2024-01-26,High
VIO_42499,MBR_42499,Late Payment,2024-12-01,Medium
VIO_19727,MBR_19727,Fraud,2025-07-10,Medium
VIO_5150,MBR_05150,Late Payment,2025-12-19,Low
VIO_41976,MBR_41976,Late Payment,2025-08-28,Low
VIO_11075,MBR_11075,Policy Abuse,2025-07-12,High
VIO_9328,MBR_09328,Policy Abuse,2025-02-10,Medium
VIO_4146,MBR_04146,Fraud,2024-01-05,High
VIO_37534,MBR_37534,Fraud,2025-10-04,High
VIO_41656,MBR_41656,Fraud,2023-09-11,Medium
VIO_40851,MBR_40851,Late Payment,2025-01-25,Low
VIO_40244,MBR_40244,Late Payment,2023-07-12,Low
VIO_43253,MBR_43253,Policy Abuse,2025-10-24,Low
VIO_2212,MBR_02212,Late Payment,2025-05-15,High
VIO_6690,MBR_06690,Policy Abuse,2025-07-10,Medium
VIO_27852,MBR_27852,Late Payment,2024-07-29,Medium
VIO_28531,MBR_28531,Fraud,2023-12-25,High
VIO_44351,MBR_44351,Late Payment,2025-06-05,Medium
VIO_48365,MBR_48365,Fraud,2024-03-15,Medium
VIO_15324,MBR_15324,Policy Abuse,2025-08-24,Medium
VIO_46129,MBR_46129,Fraud,2024-09-02,Medium
VIO_24345,MBR_24345,Late Payment,2024-07-11,High
VIO_2762,MBR_02762,Late Payment,2024-12-26,Medium
VIO_48684,MBR_48684,Policy Abuse,2023-06-04,Low
VIO_42182,MBR_42182,Policy Abuse,2024-04-12,Medium
VIO_47510,MBR_47510,Late Payment,2025-01-03,High
VIO_16944,MBR_16944,Policy Abuse,2025-10-26,Medium
VIO_17142,MBR_17142,Policy Abuse,2025-11-22,High
VIO_27784,MBR_27784,Late Payment,2023-03-28,High
VIO_42487,MBR_42487,Policy Abuse,2023-07-15,Low
VIO_32224,MBR_32224,Fraud,2023-04-30,High
VIO_33053,MBR_33053,Policy Abuse,2023-03-12,Low
VIO_6007,MBR_06007,Late Payment,2025-08-31,Low
VIO_38254,MBR_38254,Fraud,2024-02-04,Low
VIO_43469,MBR_43469,Late Payment,2024-04-05,Medium
VIO_49496,MBR_49496,Late Payment,2023-07-19,High
VIO_23316,MBR_23316,Fraud,2025-04-04,Medium
VIO_8835,MBR_08835,Late Payment,2023-06-30,High
VIO_3154,MBR_03154,Policy Abuse,2023-02-16,High
VIO_14624,MBR_14624,Fraud,2024-03-10,Medium
VIO_11488,MBR_11488,Late Payment,2023-12-05,Medium
VIO_14514,MBR_14514,Policy Abuse,2025-11-22,High
VIO_36424,MBR_36424,Late Payment,2023-04-20,High
VIO_44755,MBR_44755,Late Payment,2025-07-16,Low
VIO_28361,MBR_28361,Fraud,2024-04-14,Low
VIO_40892,MBR_40892,Late Payment,2025-10-25,High
VIO_44576,MBR_44576,Fraud,2023-11-09,High
VIO_17902,MBR_17902,Fraud,2025-09-03,Low
VIO_42129,MBR_42129,Fraud,2024-02-22,Low
VIO_41676,MBR_41676,Fraud,2024-05-28,Low
VIO_27083,MBR_27083,Late Payment,2024-04-27,High
VIO_28768,MBR_28768,Policy Abuse,2023-03-03,Low
VIO_4819,MBR_04819,Policy Abuse,2023-10-13,Medium
VIO_12152,MBR_12152,Fraud,2023-09-27,Low
VIO_42624,MBR_42624,Fraud,2023-10-23,High
VIO_5612,MBR_05612,Policy Abuse,2024-02-28,Low
VIO_10310,MBR_10310,Late Payment,2023-12-26,Medium
VIO_36024,MBR_36024,Policy Abuse,2025-04-24,Low
VIO_18459,MBR_18459,Fraud,2023-06-20,High
VIO_24579,MBR_24579,Policy Abuse,2023-02-11,Low
VIO_31228,MBR_31228,Late Payment,2025-09-04,Low
VIO_39937,MBR_39937,Fraud,2025-11-03,High
VIO_41171,MBR_41171,Late Payment,2024-04-10,Low
VIO_19680,MBR_19680,Policy Abuse,2024-02-15,Medium
VIO_28145,MBR_28145,Late Payment,2023-04-07,High
VIO_23493,MBR_23493,Fraud,2024-02-20,High
VIO_36425,MBR_36425,Policy Abuse,2024-04-15,Medium
VIO_21555,MBR_21555,Late Payment,2025-10-30,High
VIO_47980,MBR_47980,Policy Abuse,2024-08-01,High
VIO_45066,MBR_45066,Fraud,2025-06-07,Low
VIO_42896,MBR_42896,Fraud,2025-12-29,Medium
VIO_41492,MBR_41492,Policy Abuse,2023-10-16,High
VIO_16554,MBR_16554,Fraud,2023-08-21,High
VIO_19870,MBR_19870,Fraud,2025-01-13,High
VIO_6872,MBR_06872,Policy Abuse,2025-09-23,High
VIO_32003,MBR_32003,Policy Abuse,2023-10-02,Medium
VIO_34660,MBR_34660,Late Payment,2023-01-27,High
VIO_22775,MBR_22775,Fraud,2023-05-08,Medium
VIO_5452,MBR_05452,Late Payment,2024-02-06,High
VIO_15999,MBR_15999,Policy Abuse,2024-02-02,High
VIO_22584,MBR_22584,Late Payment,2024-05-15,High
VIO_36583,MBR_36583,Policy Abuse,2024-01-16,Low
VIO_12469,MBR_12469,Late Payment,2025-06-24,Medium
VIO_9217,MBR_09217,Policy Abuse,2023-03-17,Low
VIO_20356,MBR_20356,Policy Abuse,2025-03-13,Low
VIO_35477,MBR_35477,Late Payment,2023-01-30,Low
VIO_37068,MBR_37068,Policy Abuse,2024-08-06,Low
VIO_39294,MBR_39294,Policy Abuse,2024-01-17,Medium
VIO_22708,MBR_22708,Late Payment,2023-03-18,Low
VIO_21159,MBR_21159,Fraud,2024-01-17,Medium
VIO_1531,MBR_01531,Policy Abuse,2023-09-19,High
VIO_24612,MBR_24612,Policy Abuse,2023-02-12,Medium
VIO_7560,MBR_07560,Late Payment,2025-12-26,High
VIO_23315,MBR_23315,Fraud,2025-05-20,High
VIO_41836,MBR_41836,Late Payment,2023-12-16,Low
VIO_25956,MBR_25956,Policy Abuse,2024-06-23,Low
VIO_37347,MBR_37347,Fraud,2025-04-23,Medium
VIO_33717,MBR_33717,Policy Abuse,2023-10-09,Medium
VIO_2868,MBR_02868,Late Payment,2024-12-20,High
VIO_21149,MBR_21149,Late Payment,2023-07-09,High
VIO_44462,MBR_44462,Policy Abuse,2025-07-23,High
VIO_15163,MBR_15163,Policy Abuse,2023-09-16,Medium
VIO_24483,MBR_24483,Late Payment,2023-09-21,High
VIO_15806,MBR_15806,Late Payment,2023-07-22,Low
VIO_2714,MBR_02714,Fraud,2025-08-16,Medium
VIO_21060,MBR_21060,Late Payment,2023-10-28,Low
VIO_4449,MBR_04449,Policy Abuse,2025-08-23,Medium
VIO_26151,MBR_26151,Late Payment,2023-05-26,Low
VIO_44343,MBR_44343,Late Payment,2024-11-20,Low
VIO_33127,MBR_33127,Policy Abuse,2024-06-19,Low
VIO_32248,MBR_32248,Policy Abuse,2024-06-02,Low
VIO_29837,MBR_29837,Policy Abuse,2025-01-23,High
VIO_44974,MBR_44974,Late Payment,2025-04-30,Medium
VIO_14691,MBR_14691,Late Payment,2025-03-13,High
VIO_37944,MBR_37944,Fraud,2025-02-20,Medium
VIO_742,MBR_00742,Policy Abuse,2024-05-21,High
VIO_39522,MBR_39522,Policy Abuse,2023-03-22,Medium
VIO_18216,MBR_18216,Late Payment,2023-04-29,High
VIO_46728,MBR_46728,Fraud,2023-01-04,Medium
VIO_35834,MBR_35834,Policy Abuse,2023-11-28,High
VIO_2186,MBR_02186,Policy Abuse,2024-11-17,High
VIO_30414,MBR_30414,Late Payment,2025-12-22,Low
VIO_11294,MBR_11294,Policy Abuse,2023-01-18,Low
VIO_28723,MBR_28723,Fraud,2023-01-29,Medium
VIO_43109,MBR_43109,Late Payment,2024-02-13,Medium
VIO_39389,MBR_39389,Policy Abuse,2025-06-23,High
VIO_21560,MBR_21560,Late Payment,2024-08-31,Medium
VIO_46719,MBR_46719,Late Payment,2023-03-18,Medium
VIO_9971,MBR_09971,Late Payment,2023-10-05,Medium
VIO_2150,MBR_02150,Fraud,2024-04-30,Low
VIO_48280,MBR_48280,Policy Abuse,2024-01-08,High
VIO_26458,MBR_26458,Fraud,2025-03-31,Medium
VIO_5834,MBR_05834,Policy Abuse,2024-09-14,High
VIO_10271,MBR_10271,Policy Abuse,2023-02-13,Medium
VIO_5290,MBR_05290,Late Payment,2025-12-03,Low
VIO_46534,MBR_46534,Fraud,2024-07-03,High
VIO_42603,MBR_42603,Late Payment,2024-07-07,Low
VIO_936,MBR_00936,Policy Abuse,2024-12-21,Low
VIO_9992,MBR_09992,Fraud,2024-05-03,Medium
VIO_12696,MBR_12696,Policy Abuse,2023-04-22,Medium
VIO_21745,MBR_21745,Fraud,2024-07-03,Medium
VIO_961,MBR_00961,Late Payment,2023-01-16,High
VIO_22080,MBR_22080,Fraud,2023-02-03,Medium
VIO_47116,MBR_47116,Fraud,2023-10-23,Low
VIO_15901,MBR_15901,Policy Abuse,2025-07-27,Low
VIO_36966,MBR_36966,Policy Abuse,2025-07-08,High
VIO_16131,MBR_16131,Fraud,2025-01-12,Medium
VIO_20745,MBR_20745,Policy Abuse,2025-07-30,Medium
VIO_36986,MBR_36986,Policy Abuse,2023-04-02,Medium
VIO_49631,MBR_49631,Policy Abuse,2024-01-09,High
VIO_9058,MBR_09058,Fraud,2023-02-26,Medium
VIO_38916,MBR_38916,Policy Abuse,2025-10-02,Medium
VIO_27255,MBR_27255,Policy Abuse,2025-04-28,Medium
VIO_21110,MBR_21110,Late Payment,2025-12-19,Medium
VIO_41392,MBR_41392,Policy Abuse,2023-06-06,Low
VIO_32918,MBR_32918,Fraud,2024-07-08,Low
VIO_33592,MBR_33592,Policy Abuse,2025-04-30,High
VIO_2073,MBR_02073,Policy Abuse,2023-05-14,Low
VIO_24233,MBR_24233,Policy Abuse,2025-02-16,Low
VIO_28299,MBR_28299,Fraud,2025-10-18,High
VIO_13393,MBR_13393,Late Payment,2023-09-21,Medium
VIO_5120,MBR_05120,Late Payment,2025-05-15,Medium
VIO_42735,MBR_42735,Late Payment,2025-10-05,Medium
VIO_46671,MBR_46671,Late Payment,2025-01-09,Medium
VIO_3402,MBR_03402,Late Payment,2025-11-10,Medium
VIO_7482,MBR_07482,Late Payment,2025-07-03,High
VIO_35590,MBR_35590,Late Payment,2024-04-19,High
VIO_2065,MBR_02065,Late Payment,2024-02-11,High
VIO_34289,MBR_34289,Late Payment,2024-03-30,Low
VIO_26710,MBR_26710,Late Payment,2025-04-09,High
VIO_42245,MBR_42245,Fraud,2023-07-14,High
VIO_10498,MBR_10498,Policy Abuse,2024-01-25,Low
VIO_45136,MBR_45136,Late Payment,2023-08-25,Low
VIO_37851,MBR_37851,Policy Abuse,2023-05-20,Low
VIO_7170,MBR_07170,Fraud,2025-02-22,Low
VIO_25571,MBR_25571,Fraud,2024-11-25,Medium
VIO_13804,MBR_13804,Fraud,2024-11-14,Low
VIO_20598,MBR_20598,Fraud,2025-01-07,Low
VIO_25273,MBR_25273,Late Payment,2023-10-28,Low
VIO_35670,MBR_35670,Policy Abuse,2024-01-08,Medium
VIO_11059,MBR_11059,Policy Abuse,2024-05-28,Low
VIO_19666,MBR_19666,Fraud,2024-07-08,Medium
VIO_31497,MBR_31497,Policy Abuse,2025-07-26,High
VIO_11495,MBR_11495,Late Payment,2023-12-21,High
VIO_21545,MBR_21545,Late Payment,2024-01-30,Medium
VIO_26181,MBR_26181,Late Payment,2024-03-12,Low
VIO_7036,MBR_07036,Policy Abuse,2023-10-01,Medium
VIO_12876,MBR_12876,Policy Abuse,2024-04-06,High
VIO_31489,MBR_31489,Late Payment,2025-12-27,Low
VIO_25832,MBR_25832,Fraud,2024-09-21,Low
VIO_30700,MBR_30700,Late Payment,2024-11-15,High
VIO_14888,MBR_14888,Late Payment,2024-01-31,Medium
VIO_40025,MBR_40025,Fraud,2025-10-02,High
VIO_9191,MBR_09191,Late Payment,2025-12-20,Low
VIO_18912,MBR_18912,Late Payment,2023-07-06,High
VIO_44544,MBR_44544,Fraud,2025-04-16,Low
VIO_2776,MBR_02776,Policy Abuse,2025-02-16,Low
VIO_23867,MBR_23867,Policy Abuse,2025-09-21,Low
VIO_10247,MBR_10247,Fraud,2025-12-03,Medium
VIO_44022,MBR_44022,Fraud,2023-10-23,High
VIO_17941,MBR_17941,Fraud,2024-11-03,Medium
VIO_558,MBR_00558,Policy Abuse,2024-09-27,Low
VIO_47775,MBR_47775,Policy Abuse,2023-11-28,Medium
VIO_35101,MBR_35101,Fraud,2024-06-04,Medium
VIO_26860,MBR_26860,Policy Abuse,2023-04-24,High
VIO_22487,MBR_22487,Fraud,2023-04-29,High
VIO_18195,MBR_18195,Late Payment,2024-05-02,Medium
VIO_18120,MBR_18120,Late Payment,2023-01-25,Medium
VIO_11531,MBR_11531,Fraud,2025-03-28,High
VIO_1006,MBR_01006,Policy Abuse,2024-11-11,Low
VIO_13794,MBR_13794,Fraud,2024-09-19,Low
VIO_4481,MBR_04481,Policy Abuse,2025-02-22,Medium
VIO_35547,MBR_35547,Late Payment,2024-07-06,High
VIO_21083,MBR_21083,Fraud,2025-09-22,High
VIO_48748,MBR_48748,Policy Abuse,2023-04-05,Low
VIO_2190,MBR_02190,Fraud,2025-07-30,Medium
VIO_18834,MBR_18834,Fraud,2024-06-23,High
VIO_40139,MBR_40139,Policy Abuse,2023-12-31,Medium
VIO_16467,MBR_16467,Fraud,2025-05-26,Medium
VIO_17363,MBR_17363,Fraud,2025-03-10,Medium
VIO_16750,MBR_16750,Late Payment,2025-11-13,Medium
VIO_45900,MBR_45900,Policy Abuse,2024-11-03,Medium
VIO_1739,MBR_01739,Fraud,2025-12-12,High
VIO_25510,MBR_25510,Policy Abuse,2024-05-23,High
